movie,year,rating,genre,imdb,metascore,votes,grosses,n_imdb,runtime_min
Curvature,2017,,"['Mystery', ' Sci-Fi', ' Thriller']",4.8,38,1674,,48,90
CQ,2001,R,"['Drama', ' Comedy', ' Sci-Fi']",6.2,56,4545,411034.0,62,88
Antibirth,2016,,"['Comedy', ' Horror', ' Mystery']",4.9,56,2994,,49,94
Poison,1991,R,"['Drama', ' Horror', ' Romance']",6.5,67,3881,609524.0,65,85
Return to Nuke 'Em High Volume 1,2013,,"['Action', ' Comedy', ' Drama']",5.5,40,1862,,55,85
The Powerpuff Girls Movie,2002,PG,"['Animation', ' Action', ' Adventure']",6.6,65,9121,11411644.0,66,73
Stung,2015,,"['Action', ' Adventure', ' Comedy']",5.1,46,4624,,51,87
The Spaceman and King Arthur,1979,,"['Comedy', ' Family', ' Adventure']",5.3,66,961,,53,93
Hagane no renkinjutsushi: Mirosu no seinaru hoshi,2011,,"['Animation', ' Action', ' Adventure']",7.0,54,4297,177802.0,70,110
Diamantino,2018,,"['Comedy', ' Drama', ' Fantasy']",6.4,75,2348,70088.0,64,96
Appurushîdo,2004,R,"['Animation', ' Action', ' Adventure']",7.0,40,17438,129135.0,70,101
Sanpo suru shinryakusha,2017,,"['Drama', ' Sci-Fi']",6.0,64,1541,45190.0,60,129
Alien Trespass,2009,PG,"['Comedy', ' Horror', ' Sci-Fi']",5.7,48,3725,104526.0,57,90
The Omega Code,1999,PG-13,"['Action', ' Adventure', ' Fantasy']",3.6,14,5008,12614346.0,36,100
Spark: A Space Tail,2016,PG,"['Animation', ' Action', ' Adventure']",4.5,22,1032,190511.0,45,91
Jack Brooks: Monster Slayer,2007,R,"['Action', ' Comedy', ' Horror']",5.9,46,5973,,59,85
Dai-Nihonjin,2007,PG-13,"['Action', ' Comedy', ' Sci-Fi']",6.3,62,3441,40257.0,63,113
The Objective,2008,,"['Horror', ' Sci-Fi', ' Thriller']",5.5,26,7752,2245000.0,55,90
The Terminal Man,1974,,"['Horror', ' Sci-Fi', ' Thriller']",5.7,41,1972,,57,107
Jigureul jikyeora!,2003,,"['Comedy', ' Sci-Fi', ' Thriller']",7.3,70,7428,14624.0,73,118
The Human Race,2013,,"['Action', ' Horror', ' Sci-Fi']",5.2,32,10271,,52,87
William,2019,,"['Adventure', ' Drama', ' Family']",5.5,57,404,,55,100
Griff the Invisible,2010,PG-13,"['Comedy', ' Drama', ' Romance']",6.1,49,4616,,61,90
Time Changer,2002,PG,"['Drama', ' Fantasy', ' Sci-Fi']",5.2,26,2234,1284142.0,52,95
The Mind's Eye,2015,,"['Action', ' Horror', ' Sci-Fi']",4.6,55,1727,,46,87
Teacher's Pet,2004,PG,"['Animation', ' Adventure', ' Comedy']",5.8,74,1560,6491350.0,58,73
The Damned,1962,,"['Drama', ' Fantasy', ' Horror']",6.6,72,2977,,66,87
The Wild Blue Yonder,2005,,['Sci-Fi'],6.2,65,3341,,62,80
Passion of Mind,2000,PG-13,"['Drama', ' Mystery', ' Romance']",5.5,28,3132,769009.0,55,105
The Institute,2013,,"['Documentary', ' Crime', ' Mystery']",6.2,55,1164,,62,92
Bokeh,2017,,"['Drama', ' Sci-Fi']",5.0,56,7016,,50,92
American Hero,2015,,"['Action', ' Comedy', ' Drama']",4.9,42,3807,,49,86
Hover,2018,,['Sci-Fi'],3.7,40,488,,37,86
Outpost 37,2014,,"['Action', ' Sci-Fi', ' Thriller']",4.8,26,6055,,48,90
The Gracefield Incident,2017,PG-13,"['Action', ' Horror', ' Mystery']",4.2,21,2083,,42,89
Escaflowne,2000,PG-13,"['Adventure', ' Animation', ' Drama']",6.7,50,3382,,67,98
Megiddo: The Omega Code 2,2001,PG-13,"['Action', ' Adventure', ' Fantasy']",4.0,35,2582,6047691.0,40,104
Mystery Science Theater 3000: The Movie,1996,PG-13,"['Comedy', ' Sci-Fi']",7.3,65,17564,1007306.0,73,73
"Empathy, Inc.",2018,,"['Drama', ' Horror', ' Sci-Fi']",5.2,48,345,,52,97
Deep Burial,2017,,"['Sci-Fi', ' Thriller']",4.1,33,2000,,41,81
Supurigan,1998,R,"['Animation', ' Action', ' Adventure']",6.6,48,3489,7420.0,66,90
The Lost Skeleton of Cadavra,2001,PG,"['Comedy', ' Horror', ' Sci-Fi']",7.0,45,4624,143121.0,70,90
Gekijô-ban poketto monsutaa: Mizu no Miyako no Mamori Gami Ratiasu to Ratiosu,2002,,"['Animation', ' Action', ' Adventure']",6.1,27,5356,746381.0,61,80
Embers,2015,,"['Drama', ' Sci-Fi']",5.4,55,2002,,54,85
Morons from Outer Space,1985,,"['Comedy', ' Sci-Fi']",4.5,39,1738,441137.0,45,90
Teknolust,2002,R,"['Comedy', ' Drama', ' Romance']",5.3,43,1270,28811.0,53,85
Narcopolis,2015,,"['Mystery', ' Sci-Fi', ' Thriller']",4.4,30,1719,,44,96
4,2004,,"['Drama', ' Mystery', ' Sci-Fi']",6.6,72,2031,,66,126
Sleep Dealer,2008,PG-13,"['Drama', ' Romance', ' Sci-Fi']",6.0,59,6266,75727.0,60,90
Sirius,2013,,"['Documentary', ' Biography', ' Sci-Fi']",6.3,16,1553,,63,110
Almost Human,2013,,"['Horror', ' Sci-Fi', ' Thriller']",4.6,40,2964,6986.0,46,80
Kaena: La prophétie,2003,PG-13,"['Animation', ' Adventure', ' Family']",6.0,40,3822,7674.0,60,85
Anatomie 2,2003,R,"['Horror', ' Sci-Fi', ' Thriller']",5.1,46,3474,,51,101
Blutgletscher,2013,,"['Horror', ' Mystery', ' Sci-Fi']",5.4,45,3385,,54,98
Auggie,2019,,"['Drama', ' Sci-Fi']",5.3,44,403,,53,81
Creative Control,2015,R,"['Drama', ' Sci-Fi']",5.4,58,2061,62480.0,54,97
Phantom Boy,2015,PG,"['Animation', ' Action', ' Adventure']",6.6,66,1357,30987.0,66,84
Skyman,2020,,['Sci-Fi'],6.2,57,19,,62,92
Extraterrestre,2011,,"['Comedy', ' Drama', ' Sci-Fi']",5.8,55,3761,,58,95
Incident at Loch Ness,2004,PG-13,"['Adventure', ' Comedy', ' Fantasy']",6.5,62,3866,36830.0,65,94
Septic Man,2013,R,"['Horror', ' Sci-Fi']",4.0,8,724,,40,83
Zhuo yao ji 2,2018,,"['Adventure', ' Comedy', ' Fantasy']",5.3,63,1326,706153.0,53,110
Special,2006,R,"['Comedy', ' Drama', ' Sci-Fi']",6.9,57,5340,6387.0,69,81
War of the Worlds: Goliath,2012,PG-13,"['Animation', ' Action', ' Adventure']",5.4,33,1082,13385.0,54,85
Mutant Aliens,2001,R,"['Animation', ' Comedy', ' Sci-Fi']",6.8,39,1041,,68,81
Hirune-hime: Shiranai watashi no monogatari,2017,,"['Animation', ' Adventure', ' Drama']",6.3,69,1073,48198.0,63,111
Zebraman,2004,,"['Comedy', ' Sci-Fi']",6.6,62,3139,,66,115
Closer to God,2014,,"['Horror', ' Sci-Fi', ' Thriller']",4.6,54,893,,46,81
The History of Future Folk,2012,,"['Comedy', ' Music', ' Sci-Fi']",7.2,67,2113,17646.0,72,86
Hangar 10,2014,,"['Horror', ' Sci-Fi', ' Thriller']",3.7,28,1445,,37,87
Reversion,2015,,"['Sci-Fi', ' Thriller']",5.2,40,145,,52,84
The American Astronaut,2001,,"['Musical', ' Comedy', ' Sci-Fi']",7.1,51,2970,38170.0,71,91
Brand Upon the Brain! A Remembrance in 12 Chapters,2006,,"['Comedy', ' Drama', ' Fantasy']",7.3,79,3313,227064.0,73,95
Dead or Alive: Final,2002,,"['Action', ' Comedy', ' Crime']",5.7,34,2313,,57,89
From Other Worlds,2004,,"['Comedy', ' Sci-Fi']",4.8,43,150,,48,88
Letters from the Big Man,2011,,"['Drama', ' Sci-Fi']",6.2,66,162,,62,104
Tito e os Pássaros,2018,,"['Animation', ' Action', ' Drama']",6.5,76,390,4332.0,65,73
The Girl from Monday,2005,R,"['Action', ' Comedy', ' Sci-Fi']",5.2,45,983,,52,84
The Sticky Fingers of Time,1997,,['Sci-Fi'],6.1,59,425,18195.0,61,81
Aurora,2012,,"['Romance', ' Sci-Fi', ' Thriller']",6.0,58,2509,,60,124
WXIII: Patlabor the Movie 3,2002,R,"['Sci-Fi', ' Animation', ' Action']",6.8,47,1096,,68,102
Ritânâ,2002,R,"['Action', ' Adventure', ' Sci-Fi']",6.4,36,10976,69886.0,64,116
Shurayukihime,2001,R,"['Action', ' Sci-Fi']",5.7,59,2881,,57,92
Listening,2014,,"['Drama', ' Sci-Fi', ' Thriller']",5.6,35,3064,,56,100
Wonderful Days,2003,,"['Animation', ' Action', ' Adventure']",6.7,53,8935,29425.0,67,86
The Reconstruction of William Zero,2014,,"['Drama', ' Sci-Fi', ' Thriller']",5.4,57,1103,2000.0,54,98
Ejecta,2014,,"['Horror', ' Sci-Fi']",3.7,53,1344,,37,82
Generation P,2011,,"['Comedy', ' Drama', ' Sci-Fi']",6.8,65,3585,6724.0,68,112
Absence,2013,,"['Horror', ' Sci-Fi', ' Thriller']",4.1,20,767,,41,84
Movement and Location,2014,,"['Drama', ' Mystery', ' Sci-Fi']",6.8,74,94,,68,96
Dokfa nai meuman,2000,,"['Documentary', ' Drama', ' Fantasy']",6.9,69,1223,,69,83
Codependent Lesbian Space Alien Seeks Same,2011,,"['Comedy', ' Romance', ' Sci-Fi']",6.4,63,278,,64,76
Uncle Kent 2,2015,,"['Comedy', ' Sci-Fi']",5.5,54,189,,55,73
Ever Since the World Ended,2001,,"['Drama', ' Mystery', ' Sci-Fi']",5.0,64,684,,50,78
Allegro,2005,,"['Drama', ' Romance', ' Sci-Fi']",6.6,63,1854,7346.0,66,88
2009 loseuteu maemorijeu,2002,R,"['Action', ' Drama', ' Sci-Fi']",6.1,40,3220,,61,136
Thomas est amoureux,2000,R,"['Comedy', ' Drama', ' Romance']",7.0,63,1906,39278.0,70,97
Impolex,2009,,"['Adventure', ' Comedy', ' Drama']",5.5,32,172,,55,73
Final,2001,R,"['Sci-Fi', ' Drama', ' Thriller']",5.9,48,1256,8693.0,59,111
"Hey, Happy!",2001,,"['Comedy', ' Fantasy', ' Sci-Fi']",3.8,43,332,,38,75
For the Plasma,2014,,"['Comedy', ' Drama', ' Sci-Fi']",5.7,51,119,,57,94
You Are Here,2010,,"['Drama', ' Fantasy', ' Sci-Fi']",5.9,63,218,,59,79
Instant Dreams,2017,,"['Documentary', ' Drama', ' Sci-Fi']",7.6,46,561,,76,91
